"fecha";"ganadero";"ruta";"litros_leche";"kg_mg_leche";"kg_mp_leche"
2020-07-12;8;"ruta01";654;24,211709086896;20,8419692779256
2020-07-12;9;"ruta01";653;25,0665810371436;20,692404352444
2020-07-12;10;"ruta01";651;24,1139297834797;20,3604178353551
2020-07-13;1;"ruta01";653;24,8455515163511;20,8282064163719
2020-07-13;2;"ruta01";652;24,4217039102166;20,56510033942
2020-07-13;3;"ruta01";652;24,8683522889099;20,8186197473865
2020-07-13;4;"ruta01";652;24,8534900787058;20,7672667884428
2020-07-13;5;"ruta01";651;24,8333208684504;20,7142814681216
2020-07-13;6;"ruta01";652;24,4622018190496;20,8562847567909
2020-07-13;7;"ruta01";653;25,1254362132719;20,7322643714152
2020-07-13;8;"ruta01";652;24,9688524221663;20,8128363365697
2020-07-13;9;"ruta01";651;24,6052328137386;20,8272736544446
2020-07-13;10;"ruta01";651;24,7762486718156;20,653269766995
2020-07-14;1;"ruta01";651;24,5853899228777;20,8034440094966
2020-07-14;2;"ruta01";654;24,7798059752239;20,8973303738127
2020-07-14;3;"ruta01";651;24,8153035097965;20,7095991112593
2020-07-14;4;"ruta01";652;24,8044222315992;20,7455291952163
2020-07-14;5;"ruta01";653;24,2384652904807;20,7064561428985
2020-07-14;6;"ruta01";651;25,0365941808861;20,5981542609467
2020-07-14;7;"ruta01";652;24,4506185563622;20,9190172040698
2020-07-14;8;"ruta01";651;24,5987845991355;20,6351006521553
2020-07-14;9;"ruta01";651;24,7741630686469;21,00977783061
2020-07-14;10;"ruta01";651;24,5639365609699;20,6786910778962
2020-07-15;1;"ruta01";655;24,6769727311731;20,7092743305405
2020-07-15;2;"ruta01";652;24,585903769067;20,9855239792068
2020-07-15;3;"ruta01";651;24,1829274822648;20,8871396766268
2020-07-15;4;"ruta01";653;24,6918734677241;20,8479283209852
2020-07-15;5;"ruta01";651;24,5339227581228;20,7416221542048
2020-07-15;6;"ruta01";651;25,1370627639209;20,736981871254
2020-07-15;7;"ruta01";652;24,6186989259768;20,5481030015226
2020-07-15;8;"ruta01";651;24,5060917844157;20,6281848589401
2020-07-15;9;"ruta01";653;24,7286291580009;20,5967618719178
2020-07-15;10;"ruta01";652;24,7550968866512;20,753972292405
2020-07-16;1;"ruta01";651;24,8449718664335;20,645246468914
2020-07-16;2;"ruta01";653;24,4794037721665;20,424220969264
2020-07-16;3;"ruta01";653;24,4229868359633;20,8955870933826
2020-07-16;4;"ruta01";651;24,6612975149023;20,8547832931265
2020-07-16;5;"ruta01";653;25,0186683485117;21,066113748581
2020-07-16;6;"ruta01";651;25,3193967272985;20,8545792367103
2020-07-16;7;"ruta01";653;25,3652737574654;21,0714301049928
2020-07-16;8;"ruta01";651;24,772775265539;20,6549497555816
2020-07-16;9;"ruta01";654;24,6985639234313;21,1597424601275
2020-07-16;10;"ruta01";652;24,5209207195467;20,6707606818284
2020-07-17;1;"ruta01";650;24,8366170333638;20,8869387353207
2020-07-17;2;"ruta01";652;24,8652435691929;20,854146248861
2020-07-17;3;"ruta01";653;24,8456646829711;20,5879195349093
2020-07-17;4;"ruta01";652;25,2542834651514;20,6973104785992
2020-07-17;5;"ruta01";652;25,1046505805133;20,9369848792422
2020-07-17;6;"ruta01";654;24,9533225455447;20,6499343144795
2020-07-17;7;"ruta01";651;24,3818336939378;20,8058966806409
2020-07-17;8;"ruta01";652;24,2798417270841;21,0686840140919
2020-07-17;9;"ruta01";651;24,6138226989422;20,7455725013506
2020-07-17;10;"ruta01";652;24,6212401190776;20,555409339776
2020-07-18;1;"ruta01";653;24,820098869078;20,999237823394
2020-07-18;2;"ruta01";652;24,4474156886985;20,6319855897931
2020-07-18;3;"ruta01";652;25,0037536509597;20,8545332309093
2020-07-18;4;"ruta01";654;24,2120539548754;20,646546838756
2020-07-18;5;"ruta01";652;24,5181586298221;20,6903075524684
2020-07-18;6;"ruta01";652;24,7176832070328;20,5932084493225
2020-07-18;7;"ruta01";651;24,8647046725296;20,8488104037018
2020-07-18;8;"ruta01";652;24,0457463374901;20,7223867056276
2020-07-18;9;"ruta01";651;24,2456206712818;20,5369062475481
2020-07-18;10;"ruta01";652;24,9459793118371;20,7642208972339
2020-07-19;1;"ruta01";651;24,9944475641927;20,6714886783372
2020-07-19;2;"ruta01";652;24,1795318862815;20,5628199310335
2020-07-19;3;"ruta01";651;24,9250355205564;20,5104077887849
2020-07-19;4;"ruta01";651;24,4845155465066;20,6975250043019
2020-07-19;5;"ruta01";652;24,7391729033228;21,1972234468044
2020-07-19;6;"ruta01";652;24,7855104426668;20,780706053993
2020-07-19;7;"ruta01";651;24,5595255060142;20,8008217350868
2020-07-19;8;"ruta01";653;25,0170942808317;20,972860598104
2020-07-19;9;"ruta01";652;24,0287894489136;20,8102360827092
2020-07-19;10;"ruta01";652;25,0678514647051;20,9860430697174
2020-07-20;1;"ruta01";651;24,9459941919244;20,7877027423436
2020-07-20;2;"ruta01";651;24,8293733891971;20,6672710184372
2020-07-20;3;"ruta01";651;24,8508637479189;20,6692979643981
2020-07-20;4;"ruta01";653;24,9544564177798;20,7792517573484
2020-07-20;5;"ruta01";652;24,6565350788696;20,4831550531862
2020-07-20;6;"ruta01";652;24,9215238585295;20,5784715813376
2020-07-20;7;"ruta01";653;24,9917474818789;20,528132592536
2020-07-20;8;"ruta01";652;24,4415854915237;20,9098108768688
2020-07-20;9;"ruta01";652;24,9384464584639;20,7090853629985
2020-07-20;10;"ruta01";651;24,7939939147694;20,8337005298319
2020-07-21;1;"ruta01";652;25,0653025563069;20,6444294952636
2020-07-21;2;"ruta01";653;24,4874342527099;20,9080438345417
2020-07-21;3;"ruta01";653;24,5261037613584;20,9760103154059
2020-07-21;4;"ruta01";653;24,9981882842719;21,0185547570116
2020-07-21;5;"ruta01";652;24,5237080900376;20,6451318424457
2020-07-21;6;"ruta01";653;24,8009132110745;20,7361977988641
2020-07-21;7;"ruta01";651;25,1967485673037;21,0067141153365
2020-07-21;8;"ruta01";651;25,1365898049337;20,6884744961372
2020-07-21;9;"ruta01";652;24,6042891303599;20,5590606561291
2020-07-21;10;"ruta01";652;25,2422453493029;20,7737432252701
2020-07-22;1;"ruta01";650;24,5105792113378;20,4929748531198
2020-07-22;2;"ruta01";653;24,2039912360693;20,6095014431813
2020-07-22;3;"ruta01";652;24,1542362395972;20,8165329921869
2020-07-22;4;"ruta01";651;24,1051053706044;20,8234738329792
2020-07-22;5;"ruta01";652;24,7964204480653;20,7850002626444
2020-07-22;6;"ruta01";651;24,9789711471416;20,9451617034641
2020-07-22;7;"ruta01";651;25,0410981764496;20,5660627427037
2020-07-22;8;"ruta01";651;25,4328927172327;20,5519329867868
2020-07-22;9;"ruta01";653;25,2998811582497;20,7791287132196
2020-07-22;10;"ruta01";651;23,9797757519356;20,4024924762547
2020-07-23;1;"ruta01";651;24,8317832424454;20,9021748859959
2020-07-23;2;"ruta01";652;24,6063980888681;20,7454763296611
2020-07-23;3;"ruta01";652;24,4756586178252;20,9727928510215
2020-07-23;4;"ruta01";651;23,6993877588482;20,5502350182863
2020-07-23;5;"ruta01";652;24,724313484561;20,8321997001659
2020-07-23;6;"ruta01";652;24,2875676526161;20,9191450998633
2020-07-23;7;"ruta01";652;24,5507516765482;20,7900938464227
2020-07-23;8;"ruta01";652;24,9080321155285;20,6442587935336
2020-07-23;9;"ruta01";653;24,9239616368928;20,8281488678105
2020-07-23;10;"ruta01";652;25,0918880616029;20,7260693668795
2020-07-24;1;"ruta01";652;24,8729188254861;20,5018081381976
2020-07-24;2;"ruta01";651;25,4542460108902;20,755642546223
2020-07-24;3;"ruta01";653;24,8921093690781;20,5742513347534
2020-07-24;4;"ruta01";652;24,1680662935614;20,8981239512427
2020-07-24;5;"ruta01";654;24,9737990695982;20,9684570151008
2020-07-24;6;"ruta01";651;24,5500772371065;20,5817713396461
2020-07-24;7;"ruta01";654;24,780163749306;20,8165640417563
2020-07-24;8;"ruta01";653;25,0582507768521;20,9513270465739
2020-07-24;9;"ruta01";652;24,7547876226769;20,4657821071947
2020-07-24;10;"ruta01";652;24,6047086919771;20,7693034653226
2020-07-25;1;"ruta01";652;24,1460002763526;20,5794867749059
2020-07-25;2;"ruta01";652;25,2389622315307;20,5412839902671
2020-07-25;3;"ruta01";651;24,9798026231591;20,7121040378183
2020-07-25;4;"ruta01";651;24,7404024959167;20,6496224259319
2020-07-25;5;"ruta01";653;24,9704725824268;20,5298191134576
2020-07-25;6;"ruta01";651;24,7425183856341;20,6666579154703
2020-07-25;7;"ruta01";652;24,4730221739243;21,0291766811825
2020-07-25;8;"ruta01";652;24,1959122492361;20,2940769110728
2020-07-25;9;"ruta01";653;24,5552260586177;21,0614914531034
2020-07-25;10;"ruta01";649;24,4801704482661;20,7699792734868
2020-07-26;1;"ruta01";652;24,4966730956885;20,7121882941962
2020-07-26;2;"ruta01";651;25,0973139379923;20,6686683654527
2020-07-26;3;"ruta01";653;25,0292084325436;20,8402601156683
2020-07-26;4;"ruta01";653;24,4609917428708;21,0829724015544
2020-07-26;5;"ruta01";652;24,7578204040734;20,641475624213
2020-07-26;6;"ruta01";655;24,8854696060628;20,7793285609363
2020-07-26;7;"ruta01";652;25,0888306392894;20,6673384648433
2020-07-26;8;"ruta01";651;24,8441171107847;20,9318111670101
2020-07-26;9;"ruta01";651;24,8983583223575;20,627664727422
2020-07-26;10;"ruta01";652;23,9676362103088;20,8093816939058
2020-07-27;1;"ruta01";651;24,3790345538479;20,7657804141557
2020-07-27;2;"ruta01";653;24,1842113248958;20,9789202169015
2020-07-27;3;"ruta01";653;25,1813126175153;21,0455756740311
2020-07-27;4;"ruta01";652;25,0435155212581;20,9069175234617
2020-07-27;5;"ruta01";653;24,8392451872034;20,535478553925
2020-07-27;6;"ruta01";651;24,8549547691819;20,588014119691
2020-07-27;7;"ruta01";651;24,6650195025854;20,926459190723
2020-07-27;8;"ruta01";651;24,552750744856;20,8082666337481
2020-07-27;9;"ruta01";652;24,1396041152775;20,9759019009262
2020-07-27;10;"ruta01";654;24,5409078298747;20,9877483639221
2020-07-28;1;"ruta01";652;24,4412729259146;20,8517916481962
2020-07-28;2;"ruta01";652;24,7564881872352;20,6976298909718
2020-07-28;3;"ruta01";651;24,6828321379301;21,0095598086263
2020-07-28;4;"ruta01";651;24,5441510950681;20,6272613680938
2020-07-28;5;"ruta01";653;24,4774299388702;20,730630845593
2020-07-28;6;"ruta01";651;24,3457027756681;20,8051533427678
2020-07-28;7;"ruta01";651;24,9537191522723;20,7374999537296
2020-07-28;8;"ruta01";651;24,5686402574488;20,9678660885762
2020-07-28;9;"ruta01";651;25,1024288350494;20,6825915813673
2020-07-28;10;"ruta01";652;24,5460025862467;20,683609184766
2020-07-29;1;"ruta01";653;24,8105324668021;20,9618029809848
2020-07-29;2;"ruta01";652;24,5436907245226;20,8438530605205
2020-07-29;3;"ruta01";652;24,4945624637382;20,6278564216725
2020-07-29;4;"ruta01";652;24,4990722899973;20,7802008837532
2020-07-29;5;"ruta01";651;24,8332346613478;20,8749988158089
2020-07-29;6;"ruta01";650;24,4120385789576;20,6828499468786
2020-07-29;7;"ruta01";650;24,2217679493674;20,5975178382435
2020-07-29;8;"ruta01";650;24,7919850365977;21,1960487166416
2020-07-29;9;"ruta01";651;25,1281546221859;20,9222855622031
2020-07-29;10;"ruta01";653;25,6161266435405;20,721324207926
2020-07-30;1;"ruta01";654;25,1421278347077;20,8827251021484
2020-07-30;2;"ruta01";653;24,5217784281534;20,7318303745277
2020-07-30;3;"ruta01";650;24,3164171125427;20,9877632807864
2020-07-30;4;"ruta01";651;24,1977736972176;20,9560469329952
2020-07-30;5;"ruta01";651;25,1629905155119;20,6162327114525
2020-07-30;6;"ruta01";652;24,6009214753836;20,8245045030062
2020-07-30;7;"ruta01";651;24,3925521428991;20,8498845832918
2020-07-30;8;"ruta01";652;24,9056183230515;20,7561524008209
2020-07-30;9;"ruta01";653;24,7533774811334;20,7969873911303
2020-07-30;10;"ruta01";652;25,5936744490102;20,8366861494332
2020-07-31;1;"ruta01";653;24,5895277970665;20,9328119647628
2020-07-31;2;"ruta01";651;24,9446119089827;20,6486484532837
2020-07-31;3;"ruta01";652;25,1000638061545;20,5445859221505
2020-07-31;4;"ruta01";654;25,1288849557018;20,9775938899743
2020-07-31;5;"ruta01";651;24,9631063716744;20,8356132820662
2020-07-31;6;"ruta01";649;24,1134038457837;20,6111582473396
2020-07-31;7;"ruta01";654;24,324084700341;20,863543678995
2020-07-31;8;"ruta01";653;24,6253263393569;20,7878948400374
2020-07-31;9;"ruta01";652;25,0754095782232;21,046816496805
2020-07-31;10;"ruta01";652;24,6934631078176;20,8332400553662
2020-08-01;1;"ruta01";653;24,9348336960345;20,4791536351747
2020-08-01;2;"ruta01";652;24,6144769212295;20,9804393993689
2020-08-01;3;"ruta01";650;24,6140482510651;20,3512374461633
2020-08-01;4;"ruta01";652;24,5559895864292;21,0766886400747
2020-08-01;5;"ruta01";653;24,8617323583927;20,978322365792
2020-08-01;6;"ruta01";651;24,8808072185789;21,0201063954863
2020-08-01;7;"ruta01";651;24,7355160786013;20,9143485551304
2020-08-01;8;"ruta01";652;24,9489480597196;20,9325384214593
2020-08-01;9;"ruta01";651;24,2627338789419;20,8489545390362
2020-08-01;10;"ruta01";652;24,6095610602967;20,8460996432256
2020-08-02;1;"ruta01";652;24,1155898061264;20,611448888849
2020-08-02;2;"ruta01";653;24,5305739192692;21,0906869239651
2020-08-02;3;"ruta01";650;24,3790945794937;20,6282337438929
2020-08-02;4;"ruta01";654;24,7628056737135;20,8558003675976
2020-08-02;5;"ruta01";652;24,1954626699837;20,902186757145
2020-08-02;6;"ruta01";650;24,8978049308143;21,0791424867666
2020-08-02;7;"ruta01";651;25,2545345324495;20,7512230668213
2020-08-02;8;"ruta01";653;25,0458583673725;20,9084662759184
2020-08-02;9;"ruta01";652;24,5899856324379;20,6939991417066
2020-08-02;10;"ruta01";653;25,3818250823538;20,9303608353781
2020-08-03;1;"ruta01";652;25,0303793423008;20,7725814783513
2020-08-03;2;"ruta01";652;24,8019568368266;20,7439840409779
2020-08-03;3;"ruta01";650;25,2570524966044;20,5474488082928
2020-08-03;4;"ruta01";650;25,0232296437243;20,8203296088897
2020-08-03;5;"ruta01";651;25,1116550444352;20,5016215790158
2020-08-03;6;"ruta01";651;24,6762516873007;20,8015326523578
2020-08-03;7;"ruta01";652;24,4133310448881;20,7847543460886
2020-08-03;8;"ruta01";652;25,1653770336068;20,6792041465858
2020-08-03;9;"ruta01";651;24,9379618055501;20,952170815694
2020-08-03;10;"ruta01";650;24,4660997508944;21,1693486209574
2020-08-04;1;"ruta01";651;25,1300892872192;20,978174077866
2020-08-04;2;"ruta01";654;24,9581019678604;20,4416085848475
2020-08-04;3;"ruta01";652;24,7954835377923;20,4935155740741
2020-08-04;4;"ruta01";651;24,7051296214764;20,8587554521442
2020-08-04;5;"ruta01";652;24,816026633012;20,4995401633735
2020-08-04;6;"ruta01";651;24,6779603003024;20,8097528505915
2020-08-04;7;"ruta01";650;24,8421681814834;20,6010657742854
2020-08-04;8;"ruta01";652;24,6066534827638;20,8953954257305
2020-08-04;9;"ruta01";651;25,3996792997246;20,5389219980541
2020-08-04;10;"ruta01";651;24,8386149764948;20,4153182686651
2020-08-05;1;"ruta01";651;24,9567900465696;20,5139348657813
2020-08-05;2;"ruta01";651;24,275812691853;20,535744213469
2020-08-05;3;"ruta01";652;24,9867131199803;20,5165243117523
2020-08-05;4;"ruta01";651;25,1213553584064;20,4880746405822
2020-08-05;5;"ruta01";653;24,9120462659078;20,5835328828887
2020-08-05;6;"ruta01";651;24,4424429566938;20,5445236864022
2020-08-05;7;"ruta01";653;25,3973684069591;21,2862262328491
2020-08-05;8;"ruta01";651;24,3608804968494;20,7999656572614
2020-08-05;9;"ruta01";652;24,9204381579125;20,7845966800245
2020-08-05;10;"ruta01";653;24,745255161543;20,7446428799194
2020-08-06;1;"ruta01";651;24,8000783122747;20,8218720166196
2020-08-06;2;"ruta01";652;24,9714650949093;20,8179339781119
2020-08-06;3;"ruta01";654;24,4286115345945;20,8041270459149
2020-08-06;4;"ruta01";651;25,0495387883964;20,7730027160727
2020-08-06;5;"ruta01";651;24,4749644434251;20,7221178078859
2020-08-06;6;"ruta01";651;25,0311600159282;20,6685756508408
2020-08-06;7;"ruta01";650;24,6389931195376;20,7109490421277
2020-08-06;8;"ruta01";651;24,3680931182251;20,8954976088239
2020-08-06;9;"ruta01";651;24,4896246856854;20,7848344742119
2020-08-06;10;"ruta01";651;25,1287717373589;20,9539642379635
2020-08-07;1;"ruta01";650;24,2589348101298;20,8991035171934
2020-08-07;2;"ruta01";651;24,7488228235099;20,6425830979335
2020-08-07;3;"ruta01";653;24,8878956699807;20,7231751195329
2020-08-07;4;"ruta01";652;24,8119571927607;20,9201967977191
2020-08-07;5;"ruta01";652;24,5726676398446;20,8172037803803
2020-08-07;6;"ruta01";652;24,1416965858872;20,6739322867977
2020-08-07;7;"ruta01";651;24,6734986083385;20,6782883418843
2020-08-07;8;"ruta01";653;24,0814848834707;20,9650899506461
2020-08-07;9;"ruta01";652;24,5732173474648;21,0202361650861
2020-08-07;10;"ruta01";651;25,4146200274148;20,7255077398954
2020-08-08;1;"ruta01";649;24,2088109017027;20,6525578095749
2020-08-08;2;"ruta01";650;24,7758647809162;21,089752785399
2020-08-08;3;"ruta01";652;24,3386057914737;20,9076328624972
2020-08-08;4;"ruta01";653;24,6438712846398;20,8271014262399
2020-08-08;5;"ruta01";650;25,2375189605143;20,666424016471
2020-08-08;6;"ruta01";652;24,1460400710119;20,7812714091722
2020-08-08;7;"ruta01";652;24,6300692406855;20,8103533171549
2020-08-08;8;"ruta01";651;25,0716717869166;20,7426428694934
2020-08-08;9;"ruta01";651;25,0597273281156;20,7540383520892
2020-08-08;10;"ruta01";650;24,8153875581565;20,9059145121204
2020-08-09;1;"ruta01";651;25,1114887558165;20,7890927824774
2020-08-09;2;"ruta01";651;25,2683855033815;20,7890504150202
2020-08-09;3;"ruta01";652;24,6109698724069;20,574803438624
2020-08-09;4;"ruta01";653;24,4755636511335;20,606606041758
2020-08-09;5;"ruta01";650;24,5385697165554;20,8310648656232
2020-08-09;6;"ruta01";652;24,4788622816828;20,9459342806626
2020-08-09;7;"ruta01";650;24,606062401;20,6077776300832
2020-08-09;8;"ruta01";651;24,5794832401188;20,762216326203
2020-08-09;9;"ruta01";652;24,7150285542814;20,650022166971
2020-08-09;10;"ruta01";650;24,6211197811439;20,7779967129851
2020-08-10;1;"ruta01";652;25,241084345866;20,9988038285119
2020-08-10;2;"ruta01";652;24,6809617353001;20,8104724766769
2020-08-10;3;"ruta01";651;24,9436513621176;20,7635848893639
2020-08-10;4;"ruta01";649;24,4436572074805;20,7769552811675
2020-08-10;5;"ruta01";651;25,5374737878176;20,5341964007903
2020-08-10;6;"ruta01";651;24,3919993035432;20,5295912367165
2020-08-10;7;"ruta01";651;24,4193938218367;20,9397188978304
2020-08-10;8;"ruta01";652;24,7231436689897;20,6777986613889
2020-08-10;9;"ruta01";651;24,2304767949543;20,4349654403607
2020-08-10;10;"ruta01";651;24,5298680474352;20,5158689386394
2020-08-11;1;"ruta01";652;25,330866392719;21,0003308642775
2020-08-11;2;"ruta01";651;24,6874542961322;20,899248526795
2020-08-11;3;"ruta01";651;24,3151574605729;21,0179606235664
2020-08-11;4;"ruta01";650;24,831603378175;20,5634756394746
2020-08-11;5;"ruta01";651;24,8013492665085;20,4860482134105
2020-08-11;6;"ruta01";654;25,0769968677205;20,9793104002253
2020-08-11;7;"ruta01";652;24,6557883525204;20,5841589727312
2020-08-11;8;"ruta01";652;24,8886997442552;20,7633523590824
2020-08-11;9;"ruta01";652;25,1342960588477;20,8031305623926
2020-08-11;10;"ruta01";652;24,6368352308384;20,8868012887414
2020-08-12;1;"ruta01";652;24,6911234270169;20,3362855385797
2020-08-12;2;"ruta01";651;24,4787236490068;20,8558305890387
2020-08-12;3;"ruta01";651;24,7056513607927;20,8033397922403
2020-08-12;4;"ruta01";651;25,1224189876107;20,650876929096
2020-08-12;5;"ruta01";652;24,5548344739963;20,991018349631
2020-08-12;6;"ruta01";651;24,9008539825129;20,4994844099289
2020-08-12;7;"ruta01";652;24,8892882709454;20,987836553511
2020-08-12;8;"ruta01";652;24,393758068266;20,9103281851639
2020-08-12;9;"ruta01";652;24,5322222568389;20,6590989981267
2020-08-12;10;"ruta01";652;23,8887377775206;20,7657176940368
2020-08-13;1;"ruta01";652;24,5703914838056;20,7617803227132
2020-08-13;2;"ruta01";651;24,747539127184;20,5151867191137
2020-08-13;3;"ruta01";651;24,6214046845329;20,9119449083601
2020-08-13;4;"ruta01";652;24,8440290220911;20,6615720686831
2020-08-13;5;"ruta01";652;24,8530751119532;20,8553042241499
2020-08-13;6;"ruta01";651;24,3883124470232;20,6298794511369
2020-08-13;7;"ruta01";650;24,2820179032967;20,7114203287442
2020-08-13;8;"ruta01";652;24,9629023410243;20,6285982495062
2020-08-13;9;"ruta01";652;23,7725148971503;20,7243473318652
2020-08-13;10;"ruta01";652;25,2929640999092;20,8613048694512
2020-08-14;1;"ruta01";652;24,8961365384136;20,8623892346607
2020-08-14;2;"ruta01";652;24,4012927783969;20,8538887946596
2020-08-14;3;"ruta01";651;24,4362348398909;20,8244278413076
2020-08-14;4;"ruta01";653;24,0862825003377;20,7611757925505
2020-08-14;5;"ruta01";651;24,5528939318469;21,0320890214463
2020-08-14;6;"ruta01";651;24,6909871649165;20,5282919129677
2020-08-14;7;"ruta01";651;24,0724755412307;20,4904447363335
2020-08-14;8;"ruta01";651;24,1796169052154;20,8586623087259
2020-08-14;9;"ruta01";651;24,2978369067495;20,7058028835808
2020-08-14;10;"ruta01";652;24,4665144798428;20,7894710844707
2020-08-15;1;"ruta01";651;24,9676526281505;21,2528068739816
2020-08-15;2;"ruta01";651;24,5194907853835;20,4752375744164
2020-08-15;3;"ruta01";652;24,8698684330881;20,7452887981247
2020-08-15;4;"ruta01";651;24,5479063924382;20,510677339515
2020-08-15;5;"ruta01";651;24,9328749943855;20,7798070348064
2020-08-15;6;"ruta01";651;24,9996960115096;21,0058485061713
2020-08-15;7;"ruta01";654;24,4609035895795;20,9099277822363
2020-08-15;8;"ruta01";651;24,9073754838218;20,8456033516338
2020-08-15;9;"ruta01";650;24,8608145883474;20,7852349622215
2020-08-15;10;"ruta01";653;24,8343989194432;20,9945426163959
2020-08-16;1;"ruta01";652;24,2108677922431;21,043344482963
2020-08-16;2;"ruta01";653;25,0530850948082;20,8111529477121
2020-08-16;3;"ruta01";651;24,6455112013071;20,5352880752142
2020-08-16;4;"ruta01";652;24,7501290229414;20,9871912361309
2020-08-16;5;"ruta01";652;24,8792052960631;21,0017904958624
2020-08-16;6;"ruta01";652;24,8914949867967;20,6863098512354
2020-08-16;7;"ruta01";650;24,8893496396893;20,7948454930849
2020-08-16;8;"ruta01";651;25,0175642901405;20,8186084066357
2020-08-16;9;"ruta01";652;24,6678267182156;20,3600045431652
2020-08-16;10;"ruta01";651;24,9067045714156;20,4568850478816
2020-08-17;1;"ruta01";653;24,8237114328409;20,8727687827117
2020-08-17;2;"ruta01";651;24,9890499221076;20,7462708778576
2020-08-17;3;"ruta01";654;24,840465388061;20,3242742554711
2020-08-17;4;"ruta01";651;24,1221427924666;20,9149657725129
2020-08-17;5;"ruta01";651;24,4373844361603;20,793433642964
2020-08-17;6;"ruta01";651;24,8863521098726;20,7781254157796
2020-08-17;7;"ruta01";653;24,3863760623337;20,8361406893724
2020-08-17;8;"ruta01";651;24,5812652769232;20,8179357538625
2020-08-17;9;"ruta01";650;24,5012347852212;20,8081338912256
2020-08-17;10;"ruta01";652;24,797530992767;21,1513109878076
2020-08-18;1;"ruta01";652;24,4547860385947;20,784320127915
2020-08-18;2;"ruta01";652;24,7821873962094;20,7610770413299
2020-08-18;3;"ruta01";652;24,4591752199424;20,591325150613
2020-08-18;4;"ruta01";652;25,0982469837628;20,7142827183043
2020-08-18;5;"ruta01";653;24,7527544614303;20,8336023536917
2020-08-18;6;"ruta01";653;24,4737174112566;20,8756126414713
2020-08-18;7;"ruta01";653;25,0782010840568;20,7608529888142
2020-08-18;8;"ruta01";653;25,32200986562;20,6693301991389
2020-08-18;9;"ruta01";651;24,5065598096605;20,8758880083658
2020-08-18;10;"ruta01";652;25,1594268415583;20,7713856265048
2020-08-19;1;"ruta01";652;24,5392012836388;20,6674336959127
2020-08-19;2;"ruta01";651;25,3403370465865;20,6922236304948
2020-08-19;3;"ruta01";652;24,5308793340792;20,6236879092228
2020-08-19;4;"ruta01";650;24,3441767912773;20,9196674046487
2020-08-19;5;"ruta01";651;24,9097261511515;20,8995964380574
2020-08-19;6;"ruta01";651;24,7724939475722;20,6546880398129
2020-08-19;7;"ruta01";650;24,8697579461153;20,7176288321205
2020-08-19;8;"ruta01";651;25,0369636780302;20,6959178234093
2020-08-19;9;"ruta01";653;24,1867225933386;20,642817762169
2020-08-19;10;"ruta01";652;25,0680076646157;20,6015457485361
2020-08-20;1;"ruta01";650;25,0340782232735;20,7029512788628
2020-08-20;2;"ruta01";652;24,5767809468833;20,6890913120285
2020-08-20;3;"ruta01";653;24,1562496052664;21,0200765400676
2020-08-20;4;"ruta01";653;25,1830917590237;21,0338283033975
2020-08-20;5;"ruta01";653;24,5933823176416;20,848596328782
2020-08-20;6;"ruta01";651;24,3146524219801;20,9930319968571
2020-08-20;7;"ruta01";653;24,8353684765152;20,8515460738029
2020-08-20;8;"ruta01";652;24,4727708983402;20,7314145297907
2020-08-20;9;"ruta01";653;24,1055655752736;20,8028288006561
2020-08-20;10;"ruta01";650;24,6933143288363;20,83230246864
2020-08-21;1;"ruta01";653;24,9962837461647;20,9467676770598
2020-08-21;2;"ruta01";654;24,9335716616226;21,0542225630082
2020-08-21;3;"ruta01";652;24,2864257687362;20,6165043389701
2020-08-21;4;"ruta01";650;25,3432928819884;20,6079590314122
2020-08-21;5;"ruta01";651;25,1996845182024;20,8334135920502
2020-08-21;6;"ruta01";652;24,649456367153;20,916964147584
2020-08-21;7;"ruta01";652;24,6384417969688;20,892110583248
2020-08-21;8;"ruta01";650;25,1103390854035;20,8548655342796
2020-08-21;9;"ruta01";652;24,5611320615471;21,0071109986031
2020-08-21;10;"ruta01";652;24,2298635768161;20,5476751912076
2020-08-22;1;"ruta01";651;24,8073778613931;20,5092723440041
2020-08-22;2;"ruta01";653;24,6894372060462;20,8071638961148
2020-08-22;3;"ruta01";650;24,5891002602109;20,671424189154
2020-08-22;4;"ruta01";652;24,8949256433991;20,8910370374392
2020-08-22;5;"ruta01";651;24,4207620156973;20,9465164007504
2020-08-22;6;"ruta01";650;24,2560000348366;21,2174638922719
2020-08-22;7;"ruta01";652;24,3595080674645;20,9934039699056
2020-08-22;8;"ruta01";653;25,0498181563312;20,9769406010519
2020-08-22;9;"ruta01";652;24,9192110514699;20,9851547858727
2020-08-22;10;"ruta01";652;24,7263529988595;20,9254239264071
2020-08-23;1;"ruta01";650;24,6165676112222;20,5665905050614
2020-08-23;2;"ruta01";650;24,5307403198802;20,6258408875846
2020-08-23;3;"ruta01";652;24,8785891611173;20,9123068563298
2020-08-23;4;"ruta01";654;24,7577262787967;20,7865125650396
2020-08-23;5;"ruta01";652;24,788986699905;20,9139079270694
2020-08-23;6;"ruta01";651;24,8195385145229;20,8122349350672
2020-08-23;7;"ruta01";650;24,4518864914134;20,726327127906
2020-08-23;8;"ruta01";652;24,935213138884;20,7102255907595
2020-08-23;9;"ruta01";650;25,0939326266115;20,7830943565276
2020-08-23;10;"ruta01";651;24,4007112075492;21,0299891563798
2020-08-24;1;"ruta01";651;23,8923063542141;21,0900833946311
2020-08-24;2;"ruta01";650;24,190617840797;20,6883891275306
