fecha;pH_entrada_a_sal
11/03/2008;5,22
11/03/2008;5,19
11/03/2008;5,15
11/03/2008;5,14
11/03/2008;5,13
11/03/2008;5,15
11/03/2008;5,14
11/03/2008;5,17
11/03/2008;5,18
11/03/2008;5,14
11/03/2008;5,2
11/03/2008;5,07
11/03/2008;5,09
11/03/2008;
12/03/2008;5,08
12/03/2008;5,08
12/03/2008;5,18
12/03/2008;5,18
12/03/2008;5,15
12/03/2008;5,12
12/03/2008;5,2
12/03/2008;5,16
12/03/2008;5,15
12/03/2008;5,29
12/03/2008;5,16
12/03/2008;5,17
12/03/2008;5,17
12/03/2008;5,11
12/03/2008;5,14
12/03/2008;5,15
12/03/2008;5,09
12/03/2008;5,08
12/03/2008;5,08
12/03/2008;5,09
12/03/2008;5,08
12/03/2008;5,04
12/03/2008;5,14
12/03/2008;5,17
12/03/2008;5,18
12/03/2008;5,15
12/03/2008;5,16
12/03/2008;5,16
12/03/2008;5,15
12/03/2008;
12/03/2008;
17/03/2008;5,41
17/03/2008;5,3
17/03/2008;5,38
17/03/2008;5,32
17/03/2008;5,45
17/03/2008;5,21
17/03/2008;5,4
17/03/2008;5,28
17/03/2008;5,38
17/03/2008;5,24
17/03/2008;5,32
17/03/2008;5,18
17/03/2008;5,15
17/03/2008;5,17
17/03/2008;5,14
17/03/2008;5,13
17/03/2008;5,1
17/03/2008;5,13
17/03/2008;5,16
17/03/2008;5,12
17/03/2008;5,22
17/03/2008;5,22
17/03/2008;5,24
17/03/2008;5,13
17/03/2008;5,1
17/03/2008;5,07
17/03/2008;5,1
18/03/2008;5,07
18/03/2008;5,06
18/03/2008;5,16
18/03/2008;5,1
18/03/2008;5,09
18/03/2008;5,1
18/03/2008;5,09
18/03/2008;5,1
18/03/2008;5,13
18/03/2008;5,18
18/03/2008;5,13
18/03/2008;5,09
18/03/2008;5,15
18/03/2008;5,13
18/03/2008;5,13
18/03/2008;5,11
18/03/2008;5,13
18/03/2008;5,08
18/03/2008;5,08
18/03/2008;5,06
18/03/2008;5,04
18/03/2008;5,13
18/03/2008;5,1
18/03/2008;5,1
18/03/2008;5,07
18/03/2008;5,11
18/03/2008;5,1
18/03/2008;5,13
18/03/2008;
19/03/2008;5,15
19/03/2008;5,1
19/03/2008;5,12
19/03/2008;5,16
19/03/2008;5,15
19/03/2008;5,16
19/03/2008;5,25
19/03/2008;5,08
19/03/2008;5,11
19/03/2008;
24/03/2008;5,13
24/03/2008;5,11
24/03/2008;5,13
24/03/2008;5,13
24/03/2008;5,11
24/03/2008;5,09
24/03/2008;5,07
24/03/2008;5,11
24/03/2008;5,16
24/03/2008;5,14
24/03/2008;5,19
24/03/2008;5,17
24/03/2008;5,19
24/03/2008;5,19
24/03/2008;5,09
24/03/2008;5,17
24/03/2008;5,14
24/03/2008;5,12
24/03/2008;5,17
24/03/2008;5,11
24/03/2008;5,15
24/03/2008;5,16
24/03/2008;5,16
24/03/2008;5,17
24/03/2008;5,09
24/03/2008;5,11
24/03/2008;5,16
24/03/2008;
25/03/2008;5,13
25/03/2008;5,11
25/03/2008;5,12
25/03/2008;5,19
25/03/2008;5,16
25/03/2008;5,1
25/03/2008;5,13
25/03/2008;5,11
25/03/2008;5,13
25/03/2008;5,18
25/03/2008;5,14
25/03/2008;5,18
25/03/2008;5,13
25/03/2008;5,09
25/03/2008;5,1
25/03/2008;5,1
25/03/2008;5,1
25/03/2008;5,02
25/03/2008;5,16
25/03/2008;5,22
25/03/2008;5,11
25/03/2008;5,17
25/03/2008;5,17
25/03/2008;5,17
25/03/2008;5,18
25/03/2008;5,16
25/03/2008;5,09
25/03/2008;5,04
25/03/2008;
26/03/2008;5,07
26/03/2008;5,06
26/03/2008;5,04
26/03/2008;5,1
26/03/2008;5,13
26/03/2008;5,11
26/03/2008;5,05
26/03/2008;5,18
26/03/2008;5,08
26/03/2008;5,23
26/03/2008;5,13
26/03/2008;5,15
26/03/2008;5,11
26/03/2008;5,08
26/03/2008;5,14
26/03/2008;5,16
26/03/2008;5,11
26/03/2008;5,1
26/03/2008;5,1
26/03/2008;5,07
26/03/2008;5,07
26/03/2008;5,15
26/03/2008;5,16
26/03/2008;5,2
26/03/2008;5,23
26/03/2008;5,11
26/03/2008;5,14
26/03/2008;5,34
26/03/2008;
27/03/2008;5,25
27/03/2008;5,14
27/03/2008;5,13
27/03/2008;5,35
27/03/2008;5,44
27/03/2008;5,23
27/03/2008;
31/03/2008;5,23
31/03/2008;5,23
31/03/2008;5,28
31/03/2008;5,26
31/03/2008;5,21
31/03/2008;5,2
31/03/2008;5,2
31/03/2008;5,2
31/03/2008;5,23
31/03/2008;5,21
31/03/2008;5,3
31/03/2008;5,31
31/03/2008;5,3
31/03/2008;5,22
31/03/2008;5,17
31/03/2008;5,16
31/03/2008;5,2
31/03/2008;5,18
31/03/2008;5,2
31/03/2008;5,18
31/03/2008;5,2
31/03/2008;5,29
31/03/2008;5,19
31/03/2008;5,17
31/03/2008;5,4
31/03/2008;5,4
31/03/2008;5,1
31/03/2008;
01/04/2008;5,11
01/04/2008;5,09
01/04/2008;5,14
01/04/2008;5,15
01/04/2008;5,15
01/04/2008;5,1
01/04/2008;5,09
01/04/2008;5,13
01/04/2008;5,09
01/04/2008;5,09
01/04/2008;5,1
01/04/2008;5,09
01/04/2008;5,07
01/04/2008;5,09
01/04/2008;5,13
01/04/2008;5,07
01/04/2008;5,12
01/04/2008;5,14
01/04/2008;5,14
01/04/2008;5,18
01/04/2008;5,21
01/04/2008;5,14
01/04/2008;5,13
01/04/2008;5,07
01/04/2008;5,11
01/04/2008;
02/04/2008;5,08
02/04/2008;5,05
02/04/2008;5,08
02/04/2008;5,04
02/04/2008;5,1
02/04/2008;5,13
02/04/2008;5,13
02/04/2008;5,21
02/04/2008;5,1
02/04/2008;5,13
02/04/2008;5,04
02/04/2008;5,18
02/04/2008;5,2
02/04/2008;5,18
02/04/2008;5,15
02/04/2008;5,16
02/04/2008;5,1
02/04/2008;5,16
02/04/2008;5,15
02/04/2008;5,11
02/04/2008;5,09
02/04/2008;5,1
02/04/2008;5,13
02/04/2008;5,26
02/04/2008;5,18
02/04/2008;5,07
02/04/2008;5,16
02/04/2008;
03/04/2008;5,3
03/04/2008;5,29
03/04/2008;5,15
03/04/2008;5,35
03/04/2008;5,4
03/04/2008;5,6
03/04/2008;
04/04/2008;
07/04/2008;5,29
07/04/2008;5,29
07/04/2008;5,29
07/04/2008;5,3
07/04/2008;5,1
07/04/2008;5,12
07/04/2008;5,27
07/04/2008;5,3
07/04/2008;5,28
07/04/2008;5,26
07/04/2008;5,28
07/04/2008;5,09
07/04/2008;5,07
07/04/2008;5,08
07/04/2008;5,07
07/04/2008;5,14
07/04/2008;5,22
07/04/2008;5,08
07/04/2008;5,13
07/04/2008;5,46
07/04/2008;
08/04/2008;5,08
08/04/2008;5,07
08/04/2008;5,15
08/04/2008;5,15
08/04/2008;5,08
08/04/2008;5,1
08/04/2008;5,13
08/04/2008;5,14
08/04/2008;5,18
08/04/2008;5,19
08/04/2008;5,13
08/04/2008;5,13
08/04/2008;5,15
08/04/2008;5,15
08/04/2008;5,17
08/04/2008;5,2
08/04/2008;5,13
08/04/2008;5,17
08/04/2008;5,18
08/04/2008;5,14
08/04/2008;5,11
08/04/2008;4,98
08/04/2008;
09/04/2008;
09/04/2008;4,98
09/04/2008;5,08
09/04/2008;5,07
09/04/2008;4,98
09/04/2008;5
09/04/2008;5,11
09/04/2008;5,13
09/04/2008;5,06
09/04/2008;5,38
09/04/2008;5,19
09/04/2008;5,18
09/04/2008;5,18
09/04/2008;5,16
09/04/2008;5,19
09/04/2008;5,16
09/04/2008;5,15
09/04/2008;5,19
09/04/2008;5,18
09/04/2008;5,15
09/04/2008;5,14
09/04/2008;5,17
09/04/2008;
10/04/2008;5,12
10/04/2008;5,23
10/04/2008;5,19
10/04/2008;5,19
10/04/2008;5,08
10/04/2008;5,11
10/04/2008;5,13
10/04/2008;5,19
10/04/2008;
14/04/2008;5,45
14/04/2008;5,34
14/04/2008;5,4
14/04/2008;5,46
14/04/2008;5,25
14/04/2008;5,3
14/04/2008;5,43
14/04/2008;5,42
14/04/2008;5,13
14/04/2008;5,13
14/04/2008;5,08
14/04/2008;5,13
14/04/2008;5,11
14/04/2008;5,06
14/04/2008;5,05
14/04/2008;5,17
14/04/2008;5,19
14/04/2008;5,18
14/04/2008;5,13
14/04/2008;5,15
15/04/2008;5,14
15/04/2008;5,17
15/04/2008;5,19
15/04/2008;5,21
15/04/2008;5,22
15/04/2008;5,21
15/04/2008;5,2
15/04/2008;5,13
15/04/2008;5,13
15/04/2008;5,14
15/04/2008;5,13
15/04/2008;5,11
15/04/2008;5,22
15/04/2008;5,23
15/04/2008;5,17
15/04/2008;5,19
15/04/2008;5,3
15/04/2008;5,28
15/04/2008;5,13
15/04/2008;5,14
15/04/2008;5,13
16/04/2008;5,14
16/04/2008;5,11
16/04/2008;5,18
16/04/2008;5,11
16/04/2008;5,13
16/04/2008;5,13
16/04/2008;5,05
16/04/2008;5,15
16/04/2008;5,16
16/04/2008;5,16
16/04/2008;5,13
16/04/2008;5,13
16/04/2008;5,17
16/04/2008;5,15
16/04/2008;5,07
16/04/2008;5,14
16/04/2008;5,16
16/04/2008;5,13
16/04/2008;5,18
16/04/2008;5,14
16/04/2008;5
16/04/2008;5,05
17/04/2008;5,08
17/04/2008;5,16
17/04/2008;5,14
17/04/2008;5,13
17/04/2008;5,17
17/04/2008;5,15
17/04/2008;5,1
17/04/2008;5,1
17/04/2008;5,19
17/04/2008;5,22
17/04/2008;5,24
17/04/2008;5,28
21/04/2008;5,17
21/04/2008;5,2
21/04/2008;5,16
21/04/2008;5,14
21/04/2008;5,13
21/04/2008;5,11
21/04/2008;5,11
21/04/2008;5,17
21/04/2008;5,14
21/04/2008;5,13
21/04/2008;5,15
21/04/2008;5,18
21/04/2008;5,17
21/04/2008;5,2
21/04/2008;5,2
21/04/2008;5,19
21/04/2008;5,18
21/04/2008;5,15
21/04/2008;5,08
21/04/2008;5,16
21/04/2008;5,19
21/04/2008;5,2
21/04/2008;5,2
21/04/2008;5,18
21/04/2008;5,16
21/04/2008;5,18
22/04/2008;5,13
22/04/2008;5,15
22/04/2008;5,13
22/04/2008;5,16
22/04/2008;5,2
22/04/2008;5,17
22/04/2008;5,3
22/04/2008;5,3
22/04/2008;5,29
22/04/2008;5,3
22/04/2008;5,4
22/04/2008;5,29
22/04/2008;5,26
22/04/2008;5,25
22/04/2008;5,3
22/04/2008;5,28
22/04/2008;5,26
22/04/2008;5,19
22/04/2008;5,2
22/04/2008;5,2
22/04/2008;5,21
22/04/2008;5,15
22/04/2008;5,25
22/04/2008;5,4
22/04/2008;5,41
22/04/2008;5,4
22/04/2008;5,15
22/04/2008;5,15
23/04/2008;5,16
23/04/2008;5,19
23/04/2008;5,15
23/04/2008;5,2
23/04/2008;5,21
23/04/2008;5,17
23/04/2008;5,24
23/04/2008;5,18
23/04/2008;5,16
23/04/2008;5,18
23/04/2008;5,16
23/04/2008;5,11
23/04/2008;5,15
23/04/2008;5,11
23/04/2008;5,11
23/04/2008;5,13
23/04/2008;5,08
23/04/2008;5,11
23/04/2008;5,11
23/04/2008;5,11
23/04/2008;5,11
23/04/2008;5,15
23/04/2008;5,16
23/04/2008;5,25
23/04/2008;5,19
23/04/2008;5,26
23/04/2008;5,24
23/04/2008;5,22
24/04/2008;5,23
24/04/2008;5,24
24/04/2008;5,3
24/04/2008;5,28
24/04/2008;5,3
24/04/2008;5,3
24/04/2008;5,29
24/04/2008;5,28
24/04/2008;5,26
24/04/2008;5,21
24/04/2008;5,18
24/04/2008;5,21
24/04/2008;5,15
24/04/2008;5,15
24/04/2008;5,14
24/04/2008;5,15
24/04/2008;5,15
28/04/2008;5,19
28/04/2008;5,18
28/04/2008;5,18
28/04/2008;5,18
28/04/2008;5,18
28/04/2008;5,17
28/04/2008;5,15
28/04/2008;5,2
28/04/2008;5,25
28/04/2008;5,21
28/04/2008;5,18
28/04/2008;5,09
28/04/2008;5,13
28/04/2008;5,2
28/04/2008;5,13
28/04/2008;5,2
28/04/2008;5,14
28/04/2008;5,21
28/04/2008;5,43
28/04/2008;5,25
29/04/2008;5,29
29/04/2008;5,21
29/04/2008;5,28
29/04/2008;5,28
29/04/2008;5,28
29/04/2008;5,3
29/04/2008;5,29
29/04/2008;5,3
29/04/2008;5,17
29/04/2008;5,2
29/04/2008;5,32
29/04/2008;5,17
29/04/2008;5,19
29/04/2008;5,19
29/04/2008;5,14
29/04/2008;5,25
29/04/2008;5,24
29/04/2008;5,22
29/04/2008;5,29
29/04/2008;5,35
29/04/2008;5,19
29/04/2008;5,05
30/04/2008;5,11
30/04/2008;5,02
30/04/2008;5,07
30/04/2008;5,11
30/04/2008;5,11
30/04/2008;5,16
30/04/2008;5,15
30/04/2008;5,19
30/04/2008;5,18
30/04/2008;5,19
30/04/2008;5,18
30/04/2008;5,2
30/04/2008;5,2
30/04/2008;5,21
30/04/2008;5,19
30/04/2008;5,17
30/04/2008;5,2
30/04/2008;5,2
30/04/2008;5,14
30/04/2008;5,29
30/04/2008;5,26
30/04/2008;5,22
01/05/2008;5,19
01/05/2008;5,25
01/05/2008;5,22
01/05/2008;5,25
01/05/2008;5,19
01/05/2008;5,17
01/05/2008;5,18
01/05/2008;5,15
01/05/2008;5,22
01/05/2008;5,24
01/05/2008;5,22
01/05/2008;5,26
01/05/2008;5,22
01/05/2008;5,17
01/05/2008;5,27
01/05/2008;5,26
01/05/2008;5,2
01/05/2008;5,17
01/05/2008;5,25
01/05/2008;5,24
01/05/2008;5,24
05/05/2008;5,35
05/05/2008;5,25
05/05/2008;5,26
05/05/2008;5,29
05/05/2008;5,23
05/05/2008;5,23
05/05/2008;5,24
05/05/2008;5,22
05/05/2008;5,24
05/05/2008;5,26
05/05/2008;5,3
05/05/2008;5,23
05/05/2008;5,19
05/05/2008;5,18
05/05/2008;5,13
05/05/2008;5,17
05/05/2008;5,15
05/05/2008;5,19
05/05/2008;5,16
05/05/2008;5,15
05/05/2008;5,29
05/05/2008;5,3
05/05/2008;5,24
05/05/2008;5,23
05/05/2008;5,4
05/05/2008;5,3
05/05/2008;5,29
06/05/2008;5,17
06/05/2008;5,35
06/05/2008;5,35
06/05/2008;5,36
06/05/2008;5,38
06/05/2008;5,39
06/05/2008;5,34
06/05/2008;5,37
06/05/2008;5,4
06/05/2008;5,39
06/05/2008;5,39
06/05/2008;5,27
06/05/2008;5,2
06/05/2008;5,14
06/05/2008;5,22
06/05/2008;5,22
06/05/2008;5,22
06/05/2008;5,16
06/05/2008;5,18
06/05/2008;5,35
06/05/2008;5,22
06/05/2008;5,21
06/05/2008;5,22
06/05/2008;5,25
06/05/2008;5,19
06/05/2008;5,2
06/05/2008;5,18
06/05/2008;5,24
07/05/2008;5,18
07/05/2008;5,2
07/05/2008;5,27
07/05/2008;5,27
07/05/2008;5,29
07/05/2008;5,28
07/05/2008;5,3
07/05/2008;5,25
07/05/2008;5,25
07/05/2008;5,38
07/05/2008;5,36
07/05/2008;5,3
07/05/2008;5,3
07/05/2008;5,29
07/05/2008;5,25
07/05/2008;5,28
07/05/2008;5,22
07/05/2008;5,28
07/05/2008;5,15
07/05/2008;5,15
07/05/2008;5,22
07/05/2008;5,37
07/05/2008;5,24
07/05/2008;5,25
07/05/2008;5,26
07/05/2008;5,24
07/05/2008;5,21
07/05/2008;5,24
08/05/2008;5,24
08/05/2008;5,23
08/05/2008;5,28
08/05/2008;5,28
08/05/2008;5,28
08/05/2008;5,25
08/05/2008;5,25
08/05/2008;5,29
08/05/2008;5,2
08/05/2008;5,2
08/05/2008;5,13
08/05/2008;5,17
08/05/2008;5,2
08/05/2008;5,25
08/05/2008;5,2
08/05/2008;5,18
08/05/2008;5,18
08/05/2008;5,27
08/05/2008;5,3
08/05/2008;5,24
08/05/2008;5,19
08/05/2008;5,29
08/05/2008;5,3
08/05/2008;5,29
12/05/2008;5,33
12/05/2008;5,3
12/05/2008;5,33
12/05/2008;5,26
12/05/2008;5,26
12/05/2008;5,22
12/05/2008;5,26
12/05/2008;5,27
12/05/2008;5,24
12/05/2008;5,3
12/05/2008;5,23
12/05/2008;5,18
12/05/2008;5,25
12/05/2008;5,18
12/05/2008;5,19
12/05/2008;5,3
12/05/2008;5,34
12/05/2008;5,24
12/05/2008;5,39
12/05/2008;5,44
13/05/2008;5,21
13/05/2008;5,2
13/05/2008;5,25
13/05/2008;5,23
13/05/2008;5,19
13/05/2008;5,19
13/05/2008;5,2
13/05/2008;5,2
13/05/2008;5,2
13/05/2008;5,21
13/05/2008;5,2
13/05/2008;5,27
13/05/2008;5,29
13/05/2008;5,2
13/05/2008;5,22
13/05/2008;5,2
13/05/2008;5,27
13/05/2008;5,38
13/05/2008;5,32
13/05/2008;5,3
13/05/2008;5,32
13/05/2008;5,22
14/05/2008;5,2
14/05/2008;5,27
14/05/2008;5,28
14/05/2008;5,31
14/05/2008;5,34
14/05/2008;5,31
14/05/2008;5,31
14/05/2008;5,3
14/05/2008;5,3
14/05/2008;5,19
14/05/2008;5,17
14/05/2008;5,16
14/05/2008;5,16
14/05/2008;5,09
14/05/2008;5,1
14/05/2008;5,14
14/05/2008;5,07
14/05/2008;5,03
14/05/2008;5,03
14/05/2008;5,05
14/05/2008;5,3
14/05/2008;5,18
15/05/2008;5,19
15/05/2008;5,24
15/05/2008;5,26
15/05/2008;5,19
15/05/2008;5,13
15/05/2008;5,13
15/05/2008;5,13
15/05/2008;5,16
15/05/2008;5,13
15/05/2008;5,09
15/05/2008;5,12
15/05/2008;5,1
15/05/2008;5,13
15/05/2008;5,11
15/05/2008;5,11
15/05/2008;5,11
15/05/2008;5,29
15/05/2008;5,3
15/05/2008;5,39
15/05/2008;5,38
19/05/2008;5,15
19/05/2008;5,15
19/05/2008;5,16
19/05/2008;5,14
19/05/2008;5,14
19/05/2008;5,1
19/05/2008;5,15
19/05/2008;5,14
19/05/2008;5,29
19/05/2008;5,23
19/05/2008;5,18
19/05/2008;5,14
19/05/2008;5,13
19/05/2008;5,11
19/05/2008;5,07
19/05/2008;5,14
19/05/2008;5,14
19/05/2008;5,08
19/05/2008;5,17
19/05/2008;5,04
20/05/2008;5,25
20/05/2008;5,2
20/05/2008;5,28
20/05/2008;5,28
20/05/2008;5,25
20/05/2008;5,24
20/05/2008;5,2
20/05/2008;5,25
20/05/2008;5,28
20/05/2008;5,22
20/05/2008;5,3
20/05/2008;5,22
20/05/2008;5,14
20/05/2008;5,14
20/05/2008;5,14
20/05/2008;5,18
20/05/2008;5,2
20/05/2008;5,25
20/05/2008;5,29
20/05/2008;5,26
20/05/2008;5,16
20/05/2008;5,21
21/05/2008;5,15
21/05/2008;5,17
21/05/2008;5,28
21/05/2008;5,23
21/05/2008;5,2
21/05/2008;5,22
21/05/2008;5,24
21/05/2008;5,35
21/05/2008;5,4
21/05/2008;5,2
21/05/2008;5,29
21/05/2008;5,29
21/05/2008;5,25
21/05/2008;5,22
21/05/2008;5,22
21/05/2008;5,27
21/05/2008;5,2
21/05/2008;5,22
21/05/2008;5,18
21/05/2008;5,2
21/05/2008;5,1
22/05/2008;5,08
22/05/2008;5,18
22/05/2008;5,2
22/05/2008;5,19
22/05/2008;5,17
22/05/2008;5,25
22/05/2008;5,25
22/05/2008;5,06
22/05/2008;5,05
22/05/2008;5,15
22/05/2008;5,14
22/05/2008;5,16
22/05/2008;5,1
22/05/2008;5,1
22/05/2008;5,12
22/05/2008;5,08
22/05/2008;5,19
22/05/2008;5,07
22/05/2008;5
22/05/2008;5
22/05/2008;5,11
22/05/2008;4,94
22/05/2008;5,02
22/05/2008;5,03
22/05/2008;5,02
26/05/2008;5,07
26/05/2008;5,07
26/05/2008;5,07
26/05/2008;5,08
26/05/2008;5,08
26/05/2008;5,05
26/05/2008;5,21
26/05/2008;5,04
26/05/2008;5,22
26/05/2008;5,21
26/05/2008;5,09
26/05/2008;5
26/05/2008;5,04
26/05/2008;5,03
26/05/2008;5
26/05/2008;5,05
26/05/2008;5,16
26/05/2008;5,03
26/05/2008;5,04
26/05/2008;5,2
27/05/2008;5,1
27/05/2008;5,13
27/05/2008;5,13
27/05/2008;5,2
27/05/2008;5,11
27/05/2008;5,13
27/05/2008;5,15
27/05/2008;5,16
27/05/2008;5,19
27/05/2008;5,26
27/05/2008;5,18
27/05/2008;5,11
27/05/2008;5,04
27/05/2008;5,05
27/05/2008;5,08
27/05/2008;5,07
27/05/2008;5
27/05/2008;5,04
27/05/2008;5,12
27/05/2008;5,14
27/05/2008;5,13
27/05/2008;5,06
28/05/2008;5,11
28/05/2008;5,05
28/05/2008;5,06
28/05/2008;5,01
28/05/2008;5,06
28/05/2008;5,03
28/05/2008;5,03
28/05/2008;5,08
28/05/2008;5,08
28/05/2008;5,09
28/05/2008;5,09
28/05/2008;5,15
28/05/2008;5,09
28/05/2008;5,09
28/05/2008;5,08
28/05/2008;5,11
28/05/2008;5,14
28/05/2008;5,22
28/05/2008;5,2
28/05/2008;5,12
28/05/2008;5,18
29/05/2008;5,16
29/05/2008;5,17
29/05/2008;5,2
29/05/2008;5,3
29/05/2008;5,14
29/05/2008;5,06
29/05/2008;5,15
29/05/2008;5,09
29/05/2008;5,1
29/05/2008;5,06
29/05/2008;5,05
29/05/2008;4,99
29/05/2008;5
29/05/2008;5,01
29/05/2008;
29/05/2008;
29/05/2008;
02/06/2008;5,22
02/06/2008;5,22
02/06/2008;5,23
02/06/2008;5,24
02/06/2008;5,19
02/06/2008;5,17
02/06/2008;5,21
02/06/2008;5,21
02/06/2008;5,33
02/06/2008;5,26
02/06/2008;5,3
02/06/2008;5,27
02/06/2008;5,23
02/06/2008;5,17
02/06/2008;5,15
02/06/2008;5,18
02/06/2008;5,13
02/06/2008;5,16
02/06/2008;5,2
02/06/2008;5,21
02/06/2008;5,29
02/06/2008;5,25
02/06/2008;5,21
02/06/2008;5,2
02/06/2008;5,17
02/06/2008;5,16
03/06/2008;5,25
03/06/2008;5,24
03/06/2008;5,27
03/06/2008;5,29
03/06/2008;5,25
03/06/2008;5,28
03/06/2008;5,22
03/06/2008;5,28
03/06/2008;5,3
03/06/2008;5,25
03/06/2008;5,3
03/06/2008;5,28
03/06/2008;5,29
03/06/2008;5,23
03/06/2008;5,2
03/06/2008;5,17
03/06/2008;5,2
03/06/2008;5,2
03/06/2008;5,18
03/06/2008;5,2
03/06/2008;5,18
03/06/2008;5,22
03/06/2008;5,2
03/06/2008;5,29
03/06/2008;5,3
03/06/2008;5,35
03/06/2008;5,31
03/06/2008;5,24
04/06/2008;5,3
04/06/2008;5,31
04/06/2008;5,34
04/06/2008;5,34
04/06/2008;5,35
04/06/2008;5,43
04/06/2008;5,45
04/06/2008;5,28
04/06/2008;5,32
04/06/2008;5,28
04/06/2008;5,26
04/06/2008;5,14
04/06/2008;5,18
04/06/2008;5,2
04/06/2008;5,1
04/06/2008;5,14
04/06/2008;5,12
04/06/2008;5,14
04/06/2008;5,23
04/06/2008;5,2
04/06/2008;5,21
04/06/2008;5,28
04/06/2008;5,28
04/06/2008;5,17
04/06/2008;5,34
04/06/2008;5,42
04/06/2008;5,45
04/06/2008;5,37
05/06/2008;5,24
05/06/2008;5,24
05/06/2008;5,33
05/06/2008;5,35
05/06/2008;5,28
05/06/2008;5,16
05/06/2008;5,16
05/06/2008;5,1
05/06/2008;5,13
05/06/2008;5,13
05/06/2008;5,21
05/06/2008;5,16
05/06/2008;5,13
05/06/2008;5,25
05/06/2008;5,25
05/06/2008;5,24
05/06/2008;5,19
05/06/2008;5,17
05/06/2008;5,22
05/06/2008;5,23
05/06/2008;5,22
09/06/2008;5,22
09/06/2008;5,21
09/06/2008;5,22
09/06/2008;5,26
09/06/2008;5,22
09/06/2008;5,21
09/06/2008;5,25
09/06/2008;5,27
09/06/2008;5,44
09/06/2008;5,21
09/06/2008;5,26
09/06/2008;5,14
09/06/2008;5,22
09/06/2008;5,15
09/06/2008;5,17
09/06/2008;5,18
09/06/2008;5,21
09/06/2008;5,24
09/06/2008;5,23
09/06/2008;5,21
10/06/2008;5,14
10/06/2008;5,19
10/06/2008;5,2
10/06/2008;5,28
10/06/2008;5,32
10/06/2008;5,3
10/06/2008;5,28
10/06/2008;5,35
10/06/2008;5,32
10/06/2008;5,29
10/06/2008;5,31
10/06/2008;5,17
10/06/2008;5,19
10/06/2008;5,23
10/06/2008;5,31
10/06/2008;5,2
10/06/2008;5,21
10/06/2008;5,3
10/06/2008;
10/06/2008;
10/06/2008;
10/06/2008;
11/06/2008;5,15
11/06/2008;5,23
11/06/2008;5,22
11/06/2008;5,18
11/06/2008;5,17
11/06/2008;5,13
11/06/2008;5,2
11/06/2008;5,16
11/06/2008;5,17
11/06/2008;5,13
11/06/2008;5,27
11/06/2008;5,14
11/06/2008;5,16
11/06/2008;5,14
11/06/2008;5,12
11/06/2008;5,14
11/06/2008;5,2
11/06/2008;5,18
11/06/2008;5,19
11/06/2008;5,22
11/06/2008;5,2
12/06/2008;5,29
12/06/2008;5,22
12/06/2008;5,25
12/06/2008;5,24
12/06/2008;5,2
12/06/2008;5,16
12/06/2008;5,14
12/06/2008;5,22
12/06/2008;5,26
12/06/2008;5,13
12/06/2008;5,18
12/06/2008;5,2
12/06/2008;5,15
12/06/2008;5,22
12/06/2008;5,16
12/06/2008;5,2
12/06/2008;5,16
12/06/2008;5,23
12/06/2008;5,24
16/06/2008;5,22
16/06/2008;5,22
16/06/2008;5,26
16/06/2008;5,18
16/06/2008;5,13
16/06/2008;5,15
16/06/2008;5,24
16/06/2008;5,23
16/06/2008;5,36
16/06/2008;5,41
16/06/2008;5,23
16/06/2008;5,13
16/06/2008;5,1
16/06/2008;5,09
16/06/2008;5,05
16/06/2008;5,12
16/06/2008;5,13
16/06/2008;5,15
16/06/2008;5,14
16/06/2008;5,07
17/06/2008;5,07
17/06/2008;5,1
17/06/2008;5,13
17/06/2008;5,14
17/06/2008;5,13
17/06/2008;5,09
17/06/2008;5,11
17/06/2008;5,17
17/06/2008;5,09
17/06/2008;5,21
17/06/2008;5,24
17/06/2008;5,16
17/06/2008;5,12
17/06/2008;5,1
17/06/2008;5,11
17/06/2008;5,09
17/06/2008;5,11
17/06/2008;5,12
17/06/2008;5,09
17/06/2008;5,09
17/06/2008;5,16
17/06/2008;5,17
18/06/2008;5,22
18/06/2008;5,22
18/06/2008;5,25
18/06/2008;5,18
18/06/2008;5,22
18/06/2008;5,2
18/06/2008;5,2
18/06/2008;5,21
18/06/2008;5,21
18/06/2008;5,21
18/06/2008;5,23
18/06/2008;5,17
18/06/2008;5,24
18/06/2008;5,21
18/06/2008;5,25
18/06/2008;5,24
18/06/2008;5,24
18/06/2008;5,29
18/06/2008;5,17
18/06/2008;5,22
18/06/2008;5,06
19/06/2008;5,14
19/06/2008;5,14
19/06/2008;5,25
19/06/2008;5,24
19/06/2008;5,2
19/06/2008;5,25
19/06/2008;5,29
19/06/2008;5,16
19/06/2008;5,25
19/06/2008;5,1
19/06/2008;5,08
19/06/2008;5,05
19/06/2008;5,13
19/06/2008;5,05
19/06/2008;5,09
19/06/2008;5,09
19/06/2008;5,06
23/06/2008;5,24
23/06/2008;5,21
23/06/2008;5,24
23/06/2008;5,24
23/06/2008;5,22
23/06/2008;5,24
23/06/2008;5,25
23/06/2008;5,22
23/06/2008;5,23
23/06/2008;5,25
23/06/2008;5,35
23/06/2008;5,26
23/06/2008;5,2
23/06/2008;5,25
23/06/2008;5,3
23/06/2008;5,28
23/06/2008;5,26
23/06/2008;5,3
23/06/2008;5,3
23/06/2008;5,32
23/06/2008;5,35
23/06/2008;5,36
23/06/2008;5,38
23/06/2008;5,43
23/06/2008;5,3
23/06/2008;5,31
